#,Date-Time (MDT),Temperature   (°C),Started,Button Down,Button Up,Low Power Warning,End of File
3029,08/02/2025 00:45:00,20.321,,,,,
3030,08/02/2025 01:00:00,20.160,,,,,
3031,08/02/2025 01:15:00,20.021,,,,,
3032,08/02/2025 01:30:00,19.860,,,,,
3033,08/02/2025 01:45:00,19.742,,,,,
3034,08/02/2025 02:00:00,19.581,,,,,
3035,08/02/2025 02:15:00,19.453,,,,,
3036,08/02/2025 02:30:00,19.302,,,,,
3037,08/02/2025 02:45:00,19.152,,,,,
3038,08/02/2025 03:00:00,19.002,,,,,
3039,08/02/2025 03:15:00,18.863,,,,,
3040,08/02/2025 03:30:00,18.702,,,,,
3041,08/02/2025 03:45:00,18.552,,,,,
3042,08/02/2025 04:00:00,18.455,,,,,
3043,08/02/2025 04:15:00,18.369,,,,,
3044,08/02/2025 04:30:00,18.251,,,,,
3045,08/02/2025 04:45:00,18.166,,,,,
3046,08/02/2025 05:00:00,18.080,,,,,
3047,08/02/2025 05:15:00,18.015,,,,,
3048,08/02/2025 05:30:00,17.951,,,,,
3049,08/02/2025 05:45:00,17.897,,,,,
3050,08/02/2025 06:00:00,17.822,,,,,
3051,08/02/2025 06:15:00,17.758,,,,,
3052,08/02/2025 06:30:00,17.704,,,,,
3053,08/02/2025 06:45:00,17.661,,,,,
3054,08/02/2025 07:00:00,17.619,,,,,
3055,08/02/2025 07:15:00,17.608,,,,,
3056,08/02/2025 07:30:00,17.608,,,,,
3057,08/02/2025 07:45:00,17.608,,,,,
3058,08/02/2025 08:00:00,17.694,,,,,
3059,08/02/2025 08:15:00,17.790,,,,,
3060,08/02/2025 08:30:00,17.865,,,,,
3061,08/02/2025 08:45:00,18.005,,,,,
3062,08/02/2025 09:00:00,18.176,,,,,
3063,08/02/2025 09:15:00,18.391,,,,,
3064,08/02/2025 09:30:00,18.562,,,,,
3065,08/02/2025 09:45:00,18.798,,,,,
3066,08/02/2025 10:00:00,19.066,,,,,
3067,08/02/2025 10:15:00,19.420,,,,,
3068,08/02/2025 10:30:00,19.731,,,,,
3069,08/02/2025 10:45:00,20.000,,,,,
3070,08/02/2025 11:00:00,20.203,,,,,
3071,08/02/2025 11:15:00,20.311,,,,,
3072,08/02/2025 11:30:00,20.396,,,,,
3073,08/02/2025 11:45:00,20.482,,,,,
3074,08/02/2025 12:00:00,20.568,,,,,
3075,08/02/2025 12:15:00,20.740,,,,,
3076,08/02/2025 12:30:00,21.115,,,,,
3077,08/02/2025 12:45:00,21.533,,,,,
3078,08/02/2025 13:00:00,21.973,,,,,
3079,08/02/2025 13:15:00,22.456,,,,,
3080,08/02/2025 13:30:00,22.917,,,,,
3081,08/02/2025 13:45:00,23.453,,,,,
3082,08/02/2025 14:00:00,23.946,,,,,
3083,08/02/2025 14:15:00,24.322,,,,,
3084,08/02/2025 14:30:00,24.354,,,,,
3085,08/02/2025 14:45:00,24.225,,,,,
3086,08/02/2025 15:00:00,24.064,,,,,
3087,08/02/2025 15:15:00,23.861,,,,,
3088,08/02/2025 15:30:00,23.528,,,,,
3089,08/02/2025 15:45:00,23.206,,,,,
3090,08/02/2025 16:00:00,22.810,,,,,
3091,08/02/2025 16:15:00,22.584,,,,,
3092,08/02/2025 16:30:00,22.402,,,,,
3093,08/02/2025 16:45:00,22.509,,,,,
3094,08/02/2025 17:00:00,22.638,,,,,
3095,08/02/2025 17:15:00,22.616,,,,,
3096,08/02/2025 17:30:00,22.670,,,,,
3097,08/02/2025 17:45:00,22.745,,,,,
3098,08/02/2025 18:00:00,22.777,,,,,
3099,08/02/2025 18:15:00,22.616,,,,,
3100,08/02/2025 18:30:00,22.370,,,,,
3101,08/02/2025 18:45:00,22.080,,,,,
3102,08/02/2025 19:00:00,21.866,,,,,
3103,08/02/2025 19:15:00,21.737,,,,,
3104,08/02/2025 19:30:00,21.694,,,,,
3105,08/02/2025 19:45:00,21.705,,,,,
3106,08/02/2025 20:00:00,21.716,,,,,
3107,08/02/2025 20:15:00,21.651,,,,,
3108,08/02/2025 20:30:00,21.619,,,,,
3109,08/02/2025 20:45:00,21.490,,,,,
3110,08/02/2025 21:00:00,21.362,,,,,
3111,08/02/2025 21:15:00,21.265,,,,,
3112,08/02/2025 21:30:00,21.265,,,,,
3113,08/02/2025 21:45:00,21.147,,,,,
3114,08/02/2025 22:00:00,21.061,,,,,
3115,08/02/2025 22:15:00,20.933,,,,,
3116,08/02/2025 22:30:00,20.815,,,,,
3117,08/02/2025 22:45:00,20.697,,,,,
3118,08/02/2025 23:00:00,20.547,,,,,
3119,08/02/2025 23:15:00,20.439,,,,,
3120,08/02/2025 23:30:00,20.278,,,,,
3121,08/02/2025 23:45:00,20.171,,,,,
3122,08/03/2025 00:00:00,20.075,,,,,
3123,08/03/2025 00:15:00,20.000,,,,,
3124,08/03/2025 00:30:00,19.914,,,,,
3125,08/03/2025 00:45:00,19.839,,,,,
3126,08/03/2025 01:00:00,19.721,,,,,
3127,08/03/2025 01:15:00,19.613,,,,,
3128,08/03/2025 01:30:00,19.485,,,,,
3129,08/03/2025 01:45:00,19.313,,,,,
3130,08/03/2025 02:00:00,19.174,,,,,
3131,08/03/2025 02:15:00,19.013,,,,,
3132,08/03/2025 02:30:00,18.863,,,,,
3133,08/03/2025 02:45:00,18.702,,,,,
3134,08/03/2025 03:00:00,18.573,,,,,
3135,08/03/2025 03:15:00,18.434,,,,,
3136,08/03/2025 03:30:00,18.316,,,,,
3137,08/03/2025 03:45:00,18.208,,,,,
3138,08/03/2025 04:00:00,18.090,,,,,
3139,08/03/2025 04:15:00,18.015,,,,,
3140,08/03/2025 04:30:00,17.940,,,,,
3141,08/03/2025 04:45:00,17.822,,,,,
3142,08/03/2025 05:00:00,17.737,,,,,
3143,08/03/2025 05:15:00,17.672,,,,,
3144,08/03/2025 05:30:00,17.608,,,,,
3145,08/03/2025 05:45:00,17.543,,,,,
3146,08/03/2025 06:00:00,17.458,,,,,
3147,08/03/2025 06:15:00,17.415,,,,,
3148,08/03/2025 06:30:00,17.361,,,,,
3149,08/03/2025 06:45:00,17.308,,,,,
3150,08/03/2025 07:00:00,17.308,,,,,
3151,08/03/2025 07:15:00,17.286,,,,,
3152,08/03/2025 07:30:00,17.297,,,,,
3153,08/03/2025 07:45:00,17.329,,,,,
3154,08/03/2025 08:00:00,17.383,,,,,
3155,08/03/2025 08:15:00,17.436,,,,,
3156,08/03/2025 08:30:00,17.554,,,,,
3157,08/03/2025 08:45:00,17.640,,,,,
3158,08/03/2025 09:00:00,17.779,,,,,
3159,08/03/2025 09:15:00,17.951,,,,,
3160,08/03/2025 09:30:00,18.155,,,,,
3161,08/03/2025 09:45:00,18.359,,,,,
3162,08/03/2025 10:00:00,18.573,,,,,
3163,08/03/2025 10:15:00,18.798,,,,,
3164,08/03/2025 10:30:00,19.077,,,,,
3165,08/03/2025 10:45:00,19.335,,,,,
3166,08/03/2025 11:00:00,19.624,,,,,
3167,08/03/2025 11:15:00,19.957,,,,,
3168,08/03/2025 11:30:00,20.289,,,,,
3169,08/03/2025 11:45:00,20.579,,,,,
3170,08/03/2025 12:00:00,20.933,,,,,
3171,08/03/2025 12:15:00,21.287,,,,,
3172,08/03/2025 12:30:00,21.630,,,,,
3173,08/03/2025 12:45:00,21.984,,,,,
3174,08/03/2025 13:00:00,22.338,,,,,
3175,08/03/2025 13:15:00,22.702,,,,,
3176,08/03/2025 13:30:00,23.056,,,,,
3177,08/03/2025 13:45:00,23.335,,,,,
3178,08/03/2025 14:00:00,23.582,,,,,
3179,08/03/2025 14:15:00,23.818,,,,,
3180,08/03/2025 14:30:00,24.086,,,,,
3181,08/03/2025 14:45:00,24.332,,,,,
3182,08/03/2025 15:00:00,24.590,,,,,
3183,08/03/2025 15:15:00,24.804,,,,,
3184,08/03/2025 15:30:00,24.976,,,,,
3185,08/03/2025 15:45:00,25.180,,,,,
3186,08/03/2025 16:00:00,25.319,,,,,
3187,08/03/2025 16:15:00,25.394,,,,,
3188,08/03/2025 16:30:00,25.394,,,,,
3189,08/03/2025 16:45:00,25.405,,,,,
3190,08/03/2025 17:00:00,25.416,,,,,
3191,08/03/2025 17:15:00,25.426,,,,,
3192,08/03/2025 17:30:00,25.384,,,,,
3193,08/03/2025 17:45:00,25.330,,,,,
3194,08/03/2025 18:00:00,25.244,,,,,
3195,08/03/2025 18:15:00,25.169,,,,,
3196,08/03/2025 18:30:00,25.051,,,,,
3197,08/03/2025 18:45:00,24.922,,,,,
3198,08/03/2025 19:00:00,24.740,,,,,
3199,08/03/2025 19:15:00,24.579,,,,,
3200,08/03/2025 19:30:00,24.461,,,,,
3201,08/03/2025 19:45:00,24.268,,,,,
3202,08/03/2025 20:00:00,24.118,,,,,
3203,08/03/2025 20:15:00,23.936,,,,,
3204,08/03/2025 20:30:00,23.732,,,,,
3205,08/03/2025 20:45:00,23.571,,,,,
3206,08/03/2025 21:00:00,23.399,,,,,
3207,08/03/2025 21:15:00,23.196,,,,,
3208,08/03/2025 21:30:00,23.035,,,,,
3209,08/03/2025 21:45:00,22.863,,,,,
3210,08/03/2025 22:00:00,22.681,,,,,
3211,08/03/2025 22:15:00,22.477,,,,,
3212,08/03/2025 22:30:00,22.316,,,,,
3213,08/03/2025 22:45:00,22.155,,,,,
3214,08/03/2025 23:00:00,21.994,,,,,
3215,08/03/2025 23:15:00,21.823,,,,,
3216,08/03/2025 23:30:00,21.651,,,,,
3217,08/03/2025 23:45:00,21.512,,,,,
3218,08/04/2025 00:00:00,21.415,,,,,
3219,08/04/2025 00:15:00,21.351,,,,,
3220,08/04/2025 00:30:00,21.276,,,,,
3221,08/04/2025 00:45:00,21.201,,,,,
3222,08/04/2025 01:00:00,21.126,,,,,
3223,08/04/2025 01:15:00,21.051,,,,,
3224,08/04/2025 01:30:00,20.965,,,,,
3225,08/04/2025 01:45:00,20.868,,,,,
3226,08/04/2025 02:00:00,20.729,,,,,
3227,08/04/2025 02:15:00,20.600,,,,,
3228,08/04/2025 02:30:00,20.493,,,,,
3229,08/04/2025 02:45:00,20.375,,,,,
3230,08/04/2025 03:00:00,20.246,,,,,
3231,08/04/2025 03:15:00,20.160,,,,,
3232,08/04/2025 03:30:00,19.989,,,,,
3233,08/04/2025 03:45:00,19.882,,,,,
3234,08/04/2025 04:00:00,19.742,,,,,
3235,08/04/2025 04:15:00,19.613,,,,,
3236,08/04/2025 04:30:00,19.485,,,,,
3237,08/04/2025 04:45:00,19.335,,,,,
3238,08/04/2025 05:00:00,19.238,,,,,
3239,08/04/2025 05:15:00,19.120,,,,,
3240,08/04/2025 05:30:00,19.013,,,,,
3241,08/04/2025 05:45:00,18.884,,,,,
3242,08/04/2025 06:00:00,18.766,,,,,
3243,08/04/2025 06:15:00,18.648,,,,,
3244,08/04/2025 06:30:00,18.530,,,,,
3245,08/04/2025 06:45:00,18.412,,,,,
3246,08/04/2025 07:00:00,18.326,,,,,
3247,08/04/2025 07:15:00,18.273,,,,,
3248,08/04/2025 07:30:00,18.230,,,,,
3249,08/04/2025 07:45:00,18.208,,,,,
3250,08/04/2025 08:00:00,18.198,,,,,
3251,08/04/2025 08:15:00,18.273,,,,,
3252,08/04/2025 08:30:00,18.359,,,,,
3253,08/04/2025 08:45:00,18.444,,,,,
3254,08/04/2025 09:00:00,18.584,,,,,
3255,08/04/2025 09:15:00,18.734,,,,,
3256,08/04/2025 09:30:00,18.927,,,,,
3257,08/04/2025 09:45:00,19.131,,,,,
3258,08/04/2025 10:00:00,19.356,,,,,
3259,08/04/2025 10:15:00,19.603,,,,,
3260,08/04/2025 10:30:00,19.903,,,,,
3261,08/04/2025 10:45:00,20.235,,,,,
3262,08/04/2025 11:00:00,20.568,,,,,
3263,08/04/2025 11:15:00,20.911,,,,,
3264,08/04/2025 11:30:00,21.276,,,,,
3265,08/04/2025 11:45:00,21.640,,,,,
3266,08/04/2025 12:00:00,22.048,,,,,
3267,08/04/2025 12:15:00,22.456,,,,,
3268,08/04/2025 12:30:00,22.895,,,,,
3269,08/04/2025 12:45:00,23.292,,,,,
3270,08/04/2025 13:00:00,23.710,,,,,
3271,08/04/2025 13:15:00,24.107,,,,,
3272,08/04/2025 13:30:00,24.493,,,,,
3273,08/04/2025 13:45:00,24.890,,,,,
3274,08/04/2025 14:00:00,25.233,,,,,
3275,08/04/2025 14:15:00,25.566,,,,,
3276,08/04/2025 14:30:00,25.823,,,,,
3277,08/04/2025 14:45:00,26.102,,,,,
3278,08/04/2025 15:00:00,26.317,,,,,
3279,08/04/2025 15:15:00,26.542,,,,,
3280,08/04/2025 15:30:00,26.767,,,,,
3281,08/04/2025 15:45:00,26.982,,,,,
3282,08/04/2025 16:00:00,27.153,,,,,
3283,08/04/2025 16:15:00,27.239,,,,,
3284,08/04/2025 16:30:00,27.282,,,,,
3285,08/04/2025 16:45:00,27.346,,,,,
3286,08/04/2025 17:00:00,27.389,,,,,
3287,08/04/2025 17:15:00,27.421,,,,,
3288,08/04/2025 17:30:00,27.378,,,,,
3289,08/04/2025 17:45:00,27.293,,,,,
3290,08/04/2025 18:00:00,27.207,,,,,
3291,08/04/2025 18:15:00,27.153,,,,,
3292,08/04/2025 18:30:00,27.035,,,,,
3293,08/04/2025 18:45:00,26.864,,,,,
3294,08/04/2025 19:00:00,26.713,,,,,
3295,08/04/2025 19:15:00,26.542,,,,,
3296,08/04/2025 19:30:00,26.349,,,,,
3297,08/04/2025 19:45:00,26.166,,,,,
3298,08/04/2025 20:00:00,25.931,,,,,
3299,08/04/2025 20:15:00,25.705,,,,,
3300,08/04/2025 20:30:00,25.534,,,,,
3301,08/04/2025 20:45:00,25.373,,,,,
3302,08/04/2025 21:00:00,25.201,,,,,
3303,08/04/2025 21:15:00,25.008,,,,,
3304,08/04/2025 21:30:00,24.815,,,,,
3305,08/04/2025 21:45:00,24.633,,,,,
3306,08/04/2025 22:00:00,24.472,,,,,
3307,08/04/2025 22:15:00,24.354,,,,,
3308,08/04/2025 22:30:00,24.204,,,,,
3309,08/04/2025 22:45:00,24.064,,,,,
3310,08/04/2025 23:00:00,23.882,,,,,
3311,08/04/2025 23:15:00,23.700,,,,,
3312,08/04/2025 23:30:00,23.517,,,,,
3313,08/04/2025 23:45:00,23.303,,,,,
3314,08/05/2025 00:00:00,23.153,,,,,
3315,08/05/2025 00:15:00,22.949,,,,,
3316,08/05/2025 00:30:00,22.810,,,,,
3317,08/05/2025 00:45:00,22.692,,,,,
3318,08/05/2025 01:00:00,22.541,,,,,
3319,08/05/2025 01:15:00,22.381,,,,,
3320,08/05/2025 01:30:00,22.263,,,,,
3321,08/05/2025 01:45:00,22.123,,,,,
3322,08/05/2025 02:00:00,21.973,,,,,
3323,08/05/2025 02:15:00,21.866,,,,,
3324,08/05/2025 02:30:00,21.726,,,,,
3325,08/05/2025 02:45:00,21.640,,,,,
3326,08/05/2025 03:00:00,21.522,,,,,
3327,08/05/2025 03:15:00,21.447,,,,,
3328,08/05/2025 03:30:00,21.351,,,,,
3329,08/05/2025 03:45:00,21.265,,,,,
3330,08/05/2025 04:00:00,21.136,,,,,
3331,08/05/2025 04:15:00,21.008,,,,,
3332,08/05/2025 04:30:00,20.911,,,,,
3333,08/05/2025 04:45:00,20.815,,,,,
3334,08/05/2025 05:00:00,20.718,,,,,
3335,08/05/2025 05:15:00,20.611,,,,,
3336,08/05/2025 05:30:00,20.504,,,,,
3337,08/05/2025 05:45:00,20.407,,,,,
3338,08/05/2025 06:00:00,20.311,,,,,
3339,08/05/2025 06:15:00,20.203,,,,,
3340,08/05/2025 06:30:00,20.107,,,,,
3341,08/05/2025 06:45:00,20.042,,,,,
3342,08/05/2025 07:00:00,19.967,,,,,
3343,08/05/2025 07:15:00,19.903,,,,,
3344,08/05/2025 07:30:00,19.860,,,,,
3345,08/05/2025 07:45:00,19.806,,,,,
3346,08/05/2025 08:00:00,19.806,,,,,
3347,08/05/2025 08:15:00,19.849,,,,,
3348,08/05/2025 08:30:00,19.860,,,,,
3349,08/05/2025 08:45:00,19.871,,,,,
3350,08/05/2025 09:00:00,19.946,,,,,
3351,08/05/2025 09:15:00,20.075,,,,,
3352,08/05/2025 09:30:00,20.235,,,,,
3353,08/05/2025 09:45:00,20.396,,,,,
3354,08/05/2025 10:00:00,20.611,,,,,
3355,08/05/2025 10:15:00,20.868,,,,,
3356,08/05/2025 10:30:00,21.211,,,,,
3357,08/05/2025 10:45:00,21.555,,,,,
3358,08/05/2025 11:00:00,21.866,,,,,
3359,08/05/2025 11:15:00,22.220,,,,,
3360,08/05/2025 11:30:00,22.552,,,,,
3361,08/05/2025 11:45:00,22.938,,,,,
3362,08/05/2025 12:00:00,23.324,,,,,
3363,08/05/2025 12:15:00,23.646,,,,,
3364,08/05/2025 12:30:00,24.011,,,,,
3365,08/05/2025 12:45:00,22.316,,,,,
3366,08/05/2025 12:48:04,,,,,Logged,Logged
